"player","yrs_in_school","school","conf","g","comp","att","pct","yds","yds_per_att","td","int","adj_yds_per_att","rate","rush_att","rush_yds","rush_avg","rush_td","major_conf"
"Carson Coffman",4,"Kansas State","Big 12",28,270,426,0.633802817,3224,7.568075117,17,13,6.992957746,134.0178404,181,278,1.5,12,"1"
"Carson Palmer",5,"USC","Pac-10",53,927,1569,0.59082218,11818,7.532186106,72,49,7.044614404,131.2499681,255,-197,-0.8,9,"1"
"Carson Williams",4,"Army","Ind",31,243,462,0.525974026,2738,5.926406926,17,27,4.032467532,102.8337662,79,-211,-2.7,0,"0"
"Cary Conklin",4,"Washington","Pac-10",31,401,747,0.536813922,4850,6.492637216,31,36,5.15394913,112.2757697,164,93,0.6,5,"1"
"Case Keenum",5,"Houston","CUSA",57,1546,2229,0.693584567,19217,8.621354868,155,46,9.083445491,160.5979363,300,897,3,23,"0"
"Case McCoy",4,"Texas","Big 12",35,329,550,0.598181818,3689,6.707272727,24,20,5.943636364,123.2865455,65,-30,-0.5,3,"1"
"Casey Bramlet",4,"Wyoming","MWC",40,767,1378,0.556603774,9684,7.027576197,56,48,6.272859216,121.1361393,296,-109,-0.4,14,"0"
"Casey Clausen",4,"Tennessee","SEC",45,775,1270,0.61023622,9707,7.643307087,75,31,7.725984252,139.8337008,229,-130,-0.6,6,"1"
"Casey Dick",4,"Arkansas","SEC",38,473,850,0.556470588,5856,6.889411765,47,34,6.195294118,123.7651765,105,-233,-2.2,3,"1"
"Casey Kelly",4,"New Mexico","MWC",39,416,786,0.529262087,5449,6.932569975,35,28,6.220101781,118.729771,288,603,2.1,9,"0"
"Casey Pachall",4,"Texas Christian","Big 12",32,431,685,0.62919708,5415,7.905109489,42,18,7.948905109,144.3007299,135,192,1.4,5,"1"
"Casey Paus",3,"Washington","Pac-10",21,128,300,0.426666667,1630,5.433333333,7,18,3.2,84.00666667,42,-86,-2,0,"1"
"Casey Printers",3,"Texas Christian","CUSA",32,337,597,0.564489112,4795,8.031825796,38,22,7.646566164,137.5510888,192,310,1.6,8,"0"
"Casey Weldon",4,"Florida State","Ind",45,323,545,0.59266055,4628,8.491743119,42,15,8.794495413,150.5233028,72,15,0.2,1,"0"
"Chad Darnell",2,"Central Michigan","MAC",22,319,606,0.52640264,4658,7.686468647,32,23,7.034653465,127.0415842,157,273,1.7,5,"0"
"Chad Davis",2,"Washington State","Pac-10",21,371,640,0.5796875,4167,6.5109375,22,14,6.2140625,119.629375,160,-168,-1.1,2,"1"
"Chad Henne",4,"Michigan","Big Ten",47,828,1387,0.596971882,9715,7.004325883,87,37,7.058399423,133.8976208,180,-315,-1.8,3,"1"
"Chad Hutchinson",2,"Stanford","Pac-10",22,379,627,0.60446571,4235,6.754385965,20,22,5.813397129,120.692185,118,-451,-3.8,1,"1"
"Chad Jenkins",3,"Army","CUSA",24,224,434,0.516129032,2458,5.66359447,10,26,3.428571429,94.80921659,169,329,1.9,7,"0"
"Chad Johnston",4,"West Virginia","Big East",40,428,839,0.510131108,5954,7.096543504,43,28,6.619785459,120.8624553,202,-290,-1.4,1,"1"
"Chad Kelly",3,"Ole Miss","SEC",27,513,803,0.638854296,6858,8.540473225,50,21,8.608966376,150.9429639,203,958,4.7,16,"1"
"Chad Loup",4,"LSU","SEC",35,267,468,0.570512821,3167,6.767094017,15,19,5.581196581,116.3521368,126,152,1.2,1,"1"
"Chad May",1,"Cal State Fullerton","Big West",11,97,233,0.416309013,1066,4.575107296,4,9,3.180257511,78.00171674,45,-178,-4,1,"0"
"Chad May",2,"Kansas State","Big 8",22,385,688,0.559593023,5253,7.635174419,34,16,7.577034884,131.7517442,128,-362,-2.8,10,"0"
"Chad Munson",2,"Western Michigan","MAC",20,312,575,0.542608696,4283,7.448695652,32,30,6.213913043,124.7603478,67,-205,-3.1,0,"0"
"Chad Pennington",3,"Marshall","MAC",38,848,1334,0.635682159,11446,8.580209895,107,30,9.172413793,157.6134933,168,61,0.4,4,"0"
"Chad Plummer",4,"Cincinnati","CUSA",45,235,472,0.497881356,3246,6.877118644,19,24,5.394067797,110.670339,339,1031,3,13,"0"
"Chad Salisbury",2,"New Mexico State","Big West",22,173,342,0.505847953,2330,6.812865497,11,12,5.877192982,111.4093567,49,-105,-2.1,3,"0"
"Chad Voytik",4,"Arkansas State","Sun Belt",35,230,380,0.605263158,2824,7.431578947,18,9,7.313157895,133.8463158,210,693,3.3,9,"0"
"Chandler Harnish",4,"Northern Illinois","MAC",47,687,1110,0.618918919,8944,8.057657658,68,26,8.228828829,145.1077477,538,2983,5.5,24,"0"
"Chandler Whitmer",3,"Connecticut","American",28,403,714,0.56442577,5082,7.117647059,25,30,5.927170868,119.3820728,169,-233,-1.4,2,"0"
"Charles Price",2,"UNLV","Big West",20,128,268,0.47761194,1475,5.503731343,5,13,3.694029851,90.44776119,51,-91,-1.8,0,"0"
"Charles Puleri",2,"New Mexico State","Big West",17,257,456,0.563596491,3634,7.969298246,21,17,7.212719298,131.0429825,79,-177,-2.2,3,"0"
"Charlie Batch",4,"Eastern Michigan","MAC",32,579,998,0.580160321,7592,7.607214429,53,31,7.271543086,133.2292585,181,123,0.7,5,"0"
"Charlie Frye",4,"Akron","MAC",46,913,1436,0.635793872,11049,7.694289694,64,32,7.582869081,138.462117,375,429,1.1,19,"0"
"Charlie Peterson",3,"Brigham Young","MWC",21,197,327,0.602446483,2249,6.877675841,11,6,6.724770642,125.448318,60,-11,-0.2,2,"0"
"Charlie Whitehurst",4,"Clemson","ACC",44,817,1368,0.597222222,9665,7.06505848,49,46,6.268274854,124.1637427,266,98,0.4,10,"1"
"Chas Dodd",4,"Rutgers","American",31,336,602,0.558139535,4079,6.775747508,24,20,6.07807309,119.2418605,120,-286,-2.4,0,"0"
"Chase Clement",4,"Rice","CUSA",45,832,1387,0.599855804,9785,7.054794521,99,34,7.379235761,137.8976208,470,1741,3.7,25,"0"
"Chase Daniel",4,"Missouri","Big 12",51,1094,1609,0.67992542,12515,7.778123058,101,41,7.886886265,148.9471722,364,970,2.7,10,"1"
"Chase Holbrook",3,"New Mexico State","WAC",36,1086,1566,0.69348659,11846,7.56449553,85,41,7.471902937,145.5660281,216,-269,-1.2,8,"0"
"Chase Litton",3,"Marshall","CUSA",34,728,1198,0.607679466,8335,6.957429048,72,31,6.994991653,133.8681135,117,-77,-0.7,2,"0"
"Chase Rettig",4,"Boston College","ACC",46,685,1242,0.551529791,8253,6.644927536,52,39,6.069243156,118.5066023,191,-225,-1.2,2,"1"
"Chason Virgil",3,"Fresno State","MWC",17,245,461,0.531453362,2843,6.1670282,19,15,5.527114967,112.0416486,92,180,2,2,"0"
"Chazz Anderson",1,"Buffalo","MAC",12,230,406,0.566502463,2454,6.044334975,11,9,5.588669951,111.9300493,85,309,3.6,7,"0"
"Chazz Surratt",1,"North Carolina","ACC",9,107,183,0.584699454,1342,7.333333333,8,3,7.469945355,131.2174863,85,210,2.5,5,"1"
"Chico Canales",4,"Utah State","PCAA",44,237,450,0.526666667,2635,5.855555556,19,28,3.9,103.3422222,138,-242,-1.8,5,"0"
"Chinedu Okoro",2,"Eastern Michigan","MAC",13,135,253,0.533596838,1374,5.43083004,6,11,3.948616601,98.10909091,47,-164,-3.5,2,"0"
"Chip Ferguson",4,"Florida State","Ind",38,281,496,0.566532258,3846,7.754032258,34,28,6.584677419,133.1177419,82,-100,-1.2,3,"0"
"Chip Hilleary",4,"Kansas","Big 8",38,335,636,0.52672956,4598,7.229559748,25,27,6.105345912,117.8823899,290,1290,4.4,23,"0"
"Chris Chandler",4,"Washington","Pac-10",29,326,597,0.546063652,4161,6.969849246,32,27,6.006700168,121.7963149,121,261,2.2,7,"1"
"Chris Conklin",4,"Western Michigan","MAC",44,365,708,0.515536723,4463,6.303672316,23,35,4.728813559,105.3378531,115,-354,-3.1,1,"0"
"Chris Crane",4,"Boston College","ACC",33,196,347,0.564841499,1984,5.717579251,11,14,4.536023055,106.9037464,97,232,2.4,9,"1"
"Chris Dittoe",4,"Indiana","Big Ten",32,268,512,0.5234375,3240,6.328125,14,14,5.64453125,109.0546875,142,-241,-1.7,9,"1"
"Chris Finlen",4,"Northern Illinois","MAC",44,502,910,0.551648352,6551,7.198901099,42,34,6.440659341,123.3938462,227,237,1,10,"0"
"Chris Jacquemain",3,"Akron","MAC",25,411,718,0.572423398,4691,6.533426184,35,25,5.941504178,121.2456825,113,18,0.2,1,"0"
"Chris Kasteler",3,"San Jose State","WAC",27,311,584,0.532534247,3775,6.464041096,25,23,5.547945205,113.8013699,118,-116,-1,0,"0"
"Chris Keldorf",2,"North Carolina","ACC",19,305,519,0.587668593,3795,7.312138728,35,14,7.447013487,137.0481696,82,-225,-2.7,1,"1"
"Chris Leak",4,"Florida","SEC",51,895,1458,0.613854595,11213,7.690672154,88,42,7.601508916,140.1434842,311,137,0.4,13,"1"
"Chris Lewis",4,"Stanford","Pac-10",30,350,713,0.49088359,4346,6.095371669,33,31,5.064516129,106.8673212,111,-18,-0.2,2,"1"
"Chris Masson",4,"Louisiana","Sun Belt",42,421,745,0.565100671,4757,6.385234899,24,20,5.82147651,115.4077852,133,218,1.6,8,"0"
"Chris Mendonca",2,"Utah","WAC",23,225,399,0.563909774,2785,6.979949875,19,22,5.45112782,119.7092732,78,-29,-0.4,5,"0"
"Chris Miller",4,"Oregon","Pac-10",36,560,1015,0.551724138,6681,6.58226601,42,39,5.680788177,116.4338916,180,160,0.9,7,"1"
"Chris Nickson",4,"Vanderbilt","SEC",37,284,541,0.524953789,3406,6.295748614,29,21,5.621072089,115.3057301,347,1463,4.2,17,"1"
"Chris Pedersen",4,"Iowa State","Big 8",29,168,312,0.538461538,2299,7.368589744,8,10,6.439102564,117.7935897,208,828,4,4,"0"
"Chris Redman",4,"Louisville","CUSA",43,1031,1679,0.614055986,12541,7.46932698,84,51,7.103037522,134.5827278,167,-412,-2.5,3,"0"
"Chris Relf",4,"Mississippi State","SEC",36,267,460,0.580434783,3297,7.167391304,28,18,6.623913043,130.5104348,400,1575,3.9,9,"1"
"Chris Rix",4,"Florida State","ACC",43,575,1042,0.551823417,8390,8.051823417,63,40,7.533589251,135.0921305,306,823,2.7,12,"1"
"Chris Sanders",2,"SMU","WAC",21,156,309,0.504854369,1728,5.59223301,12,11,4.766990291,103.1559871,51,-95,-1.9,0,"0"
"Chris Simms",4,"Texas","Big 12",41,535,911,0.58726674,7097,7.790340285,58,31,7.532381998,138.3697036,159,-137,-0.9,10,"1"
"Chris Smelley",3,"South Carolina","SEC",21,270,479,0.563674322,3210,6.701461378,23,22,5.594989562,119.3194154,71,-75,-1.1,0,"1"
"Chris Todd",3,"Auburn","SEC",25,309,519,0.595375723,3756,7.23699422,28,12,7.275529865,133.5075145,81,-180,-2.2,0,"1"
"Chris Todd",2,"Auburn","SEC",20,284,484,0.58677686,3515,7.262396694,27,12,7.262396694,133.1322314,77,-179,-2.3,0,"1"
"Chris Turner",3,"Maryland","ACC",34,547,918,0.595860566,6543,7.12745098,30,28,6.408496732,124.1407407,171,-158,-0.9,3,"1"
"Chris Vargas",2,"Nevada","Big West",20,502,806,0.622828784,6359,7.889578164,47,34,7.157568238,139.3617866,66,58,0.9,1,"0"
"Chris Wallace",4,"Toledo","MAC",32,454,848,0.535377358,5454,6.431603774,44,19,6.461084906,120.204717,198,222,1.1,6,"0"
"Chris Weinke",4,"Florida State","ACC",36,650,1107,0.587172538,9839,8.887985547,79,32,9.014453478,151.1450768,110,-366,-3.3,2,"1"
"Christian Chapman",3,"San Diego State","MWC",32,328,544,0.602941176,4303,7.909926471,35,11,8.286764706,143.925,159,109,0.7,1,"0"
"Christian Hackenberg",3,"Penn State","Big Ten",38,693,1235,0.561133603,8457,6.847773279,48,31,6.495546559,121.4403239,208,-242,-1.2,6,"1"
"Christian Ponder",4,"Florida State","ACC",35,596,965,0.61761658,6872,7.121243523,49,30,6.737823834,132.1189637,296,833,2.8,10,"1"
"Chuck Clements",4,"Houston","CUSA",36,683,1192,0.572986577,7112,5.966442953,43,39,5.215604027,112.7775168,92,-219,-2.4,0,"0"
"Chuck Fusina",4,"Penn State","Ind",36,371,664,0.55873494,5382,8.105421687,37,32,7.051204819,132.7090361,119,-220,-1.8,6,"0"
"Chuck Hartlieb",4,"Iowa","Big Ten",47,461,716,0.643854749,6269,8.755586592,34,17,8.636871508,148.8541899,103,-387,-3.8,2,"1"
"Chuck Hauck",2,"Miami (OH)","MAC",22,128,275,0.465454545,1753,6.374545455,10,20,3.829090909,97.54618182,95,314,3.3,4,"0"
"Chuck Long",5,"Iowa","Big Ten",57,721,1111,0.648964896,9671,8.704770477,70,46,8.101710171,150.5278128,345,-156,-0.5,14,"1"
"Chuckie Keeton",5,"Utah State","MWC",41,672,1068,0.629213483,7393,6.922284644,62,24,7.072097378,135.7314607,322,1415,4.4,16,"0"
"C.J. Bacher",4,"Northwestern","Big Ten",34,664,1105,0.600904977,7319,6.623529412,43,43,5.650678733,120.7869683,198,252,1.3,8,"1"
"C.J. Beathard",4,"Iowa","Big Ten",40,454,782,0.58056266,5562,7.112531969,40,19,7.042199488,129.8219949,224,429,1.9,10,"1"
"C.J. Brown",4,"Maryland","Big Ten",35,437,803,0.544209215,5372,6.689912827,33,23,6.222914072,118.4493151,381,1701,4.5,25,"1"
